f00F,f00M,f05F,f05M,f13F,f13M,f25F,f25M,facF,facM,rotulo
25.13,3.94,11.82,11.49,24.50,7.18,17.84,9.12,61.53,62.01,3
19.95,11.56,13.96,0.00,18.00,2.35,14.90,11.65,44.97,9.24,3
127.34,58.70,78.09,0.00,46.80,64.26,100.33,22.93,149.58,96.68,3
73.46,110.03,134.00,103.94,95.14,119.47,40.91,55.83,387.69,157.68,3
25.48,29.51,20.88,13.21,19.89,35.74,31.90,10.48,52.45,24.77,3
148.12,101.62,35.58,48.44,7.71,127.50,97.39,107.35,301.82,129.71,3
37.97,3.02,10.40,27.63,6.41,0.00,10.91,10.69,45.37,21.41,3
99.36,105.45,112.85,151.96,107.19,109.89,150.96,0.00,400.88,153.29,3
123.44,80.10,73.72,144.15,30.54,164.46,101.18,33.75,304.88,94.62,3
0.00,127.15,10.05,121.60,103.03,121.27,168.52,18.67,335.99,122.00,3
34.79,33.56,29.66,0.00,80.93,51.97,54.95,61.55,86.90,65.57,3
86.99,66.40,78.22,36.08,95.79,70.17,103.32,64.22,230.54,54.24,3
120.40,124.14,0.00,0.00,81.97,117.09,189.39,22.72,273.12,99.53,3
11.50,49.56,45.29,80.73,145.49,23.17,143.85,96.81,158.54,161.85,3
61.15,100.21,65.93,23.84,86.71,111.20,81.52,101.87,241.64,61.98,3
19.10,18.74,42.35,31.29,17.17,18.84,63.49,17.14,67.69,32.52,3
26.02,39.86,44.99,36.13,46.90,42.24,36.56,48.15,72.26,50.93,3
44.24,41.15,0.00,26.96,11.97,14.96,10.28,23.08,69.24,23.26,3
119.47,78.11,105.20,17.78,150.90,159.90,163.37,44.03,236.76,79.64,3
17.81,86.20,104.78,89.17,85.21,29.15,50.45,34.47,209.21,99.49,3
28.86,28.74,22.39,21.20,32.92,12.94,18.06,21.51,73.87,0.00,3
65.48,4.73,61.25,51.24,142.98,83.38,85.11,21.08,196.11,59.90,3
112.18,66.05,86.55,69.34,68.05,140.35,116.77,119.84,200.62,133.60,3
29.13,75.72,53.37,126.75,12.80,100.22,92.61,3.31,211.15,143.73,3
13.53,47.53,45.32,42.90,43.49,34.02,67.26,14.55,151.57,22.65,3
88.03,68.58,40.09,60.15,10.57,20.21,0.00,73.30,202.74,83.36,3
172.72,131.47,22.73,185.53,57.65,152.91,73.37,24.23,484.83,144.04,3
30.62,77.19,23.66,29.20,38.53,33.53,55.91,72.86,143.15,112.82,3
50.22,22.86,81.57,27.46,33.57,44.28,66.77,0.00,218.48,57.06,3
69.40,36.53,45.75,45.54,45.79,48.91,39.08,29.58,58.89,50.79,3
63.69,50.47,45.75,15.24,74.30,35.33,40.71,9.14,117.69,32.37,3
18.42,6.93,2.50,12.29,12.95,6.19,14.58,12.66,48.43,15.15,3
32.78,47.64,59.93,36.89,48.97,80.83,95.82,44.56,218.16,60.97,3
45.92,73.43,43.77,24.50,62.59,161.07,146.66,48.00,301.76,134.27,3
103.66,156.63,16.54,65.53,0.00,65.34,86.31,53.84,173.08,69.11,3
95.55,98.52,100.46,52.67,45.74,86.35,163.05,29.29,197.98,75.52,3
139.20,157.04,108.28,98.08,85.61,55.84,69.68,39.71,288.27,98.65,3
101.52,119.98,85.12,81.18,48.07,9.74,88.06,29.62,286.08,128.43,3
94.97,103.49,121.45,83.90,100.94,113.95,86.46,7.35,398.57,118.44,3
104.94,150.50,69.80,60.42,94.86,47.95,42.19,29.72,270.18,27.99,3
35.06,147.71,34.38,48.28,20.01,100.91,79.57,15.40,189.07,159.29,3
93.34,62.52,0.87,41.70,43.22,67.07,1.69,78.62,219.78,113.08,3
84.04,78.19,35.05,39.58,37.88,73.35,45.67,20.27,201.22,126.06,3
117.66,66.85,75.71,70.03,0.00,45.21,72.25,71.42,235.14,14.94,3
71.10,60.95,73.82,45.62,110.55,159.96,105.84,0.00,179.84,159.76,3
179.61,124.64,69.14,42.19,58.67,111.35,130.65,168.85,270.63,181.31,3
43.60,45.56,43.09,37.87,9.45,37.21,23.64,42.63,106.91,32.02,3
127.20,87.67,183.25,133.88,65.59,133.74,211.15,121.39,357.99,91.46,3
14.20,156.89,108.66,131.80,15.63,107.85,153.12,132.11,416.05,67.36,3
28.12,12.51,15.21,23.57,22.43,36.13,22.60,34.73,60.24,51.26,3
67.32,85.26,44.38,32.34,55.13,137.92,140.08,64.76,191.64,57.43,3
86.53,127.56,12.94,13.42,113.32,135.00,166.65,19.23,249.15,196.75,3
44.38,0.00,46.50,132.27,57.99,86.00,137.79,19.40,180.74,89.66,3
50.53,15.84,51.91,59.56,71.39,91.55,84.08,83.73,176.25,93.67,3
8.93,20.09,32.08,62.57,36.68,70.27,66.67,11.09,150.60,69.20,3
24.66,35.28,7.28,2.61,14.51,6.07,25.57,16.31,44.02,40.33,3
73.89,76.08,0.00,13.78,26.48,76.95,55.23,25.43,154.74,47.02,3
137.96,69.75,169.95,32.91,77.36,7.14,22.81,72.68,160.87,97.22,3
21.66,17.13,14.37,2.46,15.41,16.57,13.04,0.00,37.29,22.23,3
79.01,22.60,81.20,96.03,81.36,114.10,54.60,20.86,278.39,59.99,3
0.00,9.42,53.90,32.45,23.00,14.09,48.79,13.32,88.40,29.41,3
37.93,38.22,57.18,25.03,15.53,64.99,78.21,34.91,101.88,59.19,3
49.82,54.64,29.57,18.66,73.09,43.23,38.72,31.17,216.31,63.28,3
30.09,18.19,13.69,37.68,21.11,18.82,21.42,16.98,52.14,48.27,3
32.60,22.09,0.00,42.51,1.27,0.00,56.16,9.38,94.36,23.20,3
102.69,147.78,102.36,51.52,17.95,174.09,0.00,79.46,321.52,230.06,3
52.50,12.18,35.87,59.39,156.78,130.67,118.98,46.82,237.15,77.55,3
37.22,48.90,94.28,32.60,89.10,78.48,104.04,78.66,178.74,171.83,3
38.27,62.07,169.33,55.78,92.98,82.00,136.71,48.44,233.11,151.63,3
29.54,78.25,63.44,41.32,76.57,49.99,83.08,8.55,132.10,59.83,3
40.15,41.87,50.98,44.17,77.90,55.61,66.07,17.75,163.97,28.19,3
78.26,109.62,25.68,12.75,13.98,28.67,45.85,82.82,126.51,169.75,3
69.13,50.01,15.31,0.00,21.25,30.28,35.84,35.58,65.46,9.34,3
0.00,77.29,160.01,20.34,173.53,108.67,119.80,124.93,338.66,172.91,3
17.30,5.90,9.96,24.21,4.32,10.99,19.17,3.03,102.13,36.92,3
94.02,118.97,147.19,13.60,92.32,45.41,116.82,73.42,220.58,32.83,3
10.32,5.09,13.88,15.21,9.53,17.42,16.32,9.54,31.01,19.86,3
151.74,137.69,81.04,78.70,59.49,95.46,72.24,74.64,516.11,106.12,3
104.70,68.24,126.10,131.22,150.50,102.94,131.77,66.59,295.25,174.40,3
61.72,53.22,69.22,38.48,70.04,55.05,43.24,14.75,217.51,114.15,3
0.00,4.97,46.55,3.14,35.41,17.54,50.42,20.15,118.26,76.84,3
80.98,76.61,0.00,62.13,72.05,69.97,84.37,107.95,247.92,73.33,3
108.14,145.56,88.42,152.67,0.00,74.46,114.13,123.90,240.09,180.03,3
34.36,50.61,61.76,18.18,50.16,65.83,57.14,0.00,128.15,63.24,3
39.31,30.43,45.24,42.13,0.00,24.30,4.24,19.64,62.77,38.35,3
114.64,101.29,171.20,36.13,84.07,40.48,149.80,48.06,376.50,258.02,3
150.14,91.44,68.67,69.89,68.83,130.39,105.50,76.46,155.84,146.55,3
21.29,0.00,0.00,61.11,73.66,66.18,46.17,1.66,165.26,82.67,3
35.51,25.28,22.26,18.48,21.24,36.78,36.68,0.00,76.16,37.82,3
22.61,16.25,12.78,24.38,16.81,13.23,7.34,6.48,35.55,24.59,3
52.74,37.20,65.42,54.76,73.03,75.97,1.07,0.00,293.20,108.73,3
48.80,29.79,115.42,152.53,75.31,0.00,287.57,165.46,352.06,87.67,3
78.61,167.13,107.70,57.48,114.34,152.28,149.15,138.26,461.71,106.72,3
26.89,53.37,2.45,0.00,28.73,15.06,20.93,3.90,91.37,50.44,3
24.65,53.69,45.58,36.21,39.42,62.65,58.39,41.11,121.25,38.76,3
35.94,25.26,10.39,15.41,45.36,27.94,60.22,10.63,78.45,31.60,3
68.29,29.16,82.70,73.11,137.46,76.59,111.93,156.91,355.49,95.13,3
186.95,114.97,133.71,63.34,0.00,35.11,51.12,15.60,372.47,186.04,3
60.91,70.59,64.47,54.39,83.33,41.48,95.69,36.41,200.69,73.80,3
52.06,68.06,125.26,124.57,29.38,144.35,140.51,20.27,249.46,57.63,3
50.98,40.89,61.47,70.75,26.76,24.78,134.75,100.23,245.94,92.71,3
79.78,117.34,38.64,11.67,79.83,127.32,60.28,33.49,288.94,21.72,3
23.27,13.35,20.88,0.00,14.98,63.48,57.78,43.23,83.80,47.08,3
150.05,67.12,53.56,36.37,142.49,116.61,126.25,72.15,371.37,241.86,3
75.36,128.53,145.50,97.10,8.99,24.89,59.41,56.70,266.44,120.23,3
22.78,15.57,20.41,15.13,13.88,15.67,10.54,8.62,43.80,4.62,3
75.51,89.35,119.90,50.17,108.34,38.73,134.80,67.91,255.23,104.93,3
20.68,17.32,30.95,29.01,5.72,15.39,28.12,20.44,59.45,25.43,3
39.44,37.37,20.29,3.86,24.06,44.51,42.16,20.82,73.79,33.94,3
73.96,54.46,44.79,86.35,0.00,111.81,26.51,35.27,146.51,34.50,3
164.33,60.22,29.10,102.00,42.78,110.80,50.52,76.78,255.10,47.87,3
57.88,79.69,18.70,41.11,36.38,45.89,19.74,30.79,113.68,73.80,3
34.47,21.21,30.94,19.89,17.11,18.58,25.19,13.44,52.00,49.80,3
109.42,90.39,65.37,54.76,66.51,102.11,69.46,7.77,240.37,113.57,3
24.21,42.90,43.64,33.55,0.00,62.70,93.88,64.61,164.74,36.92,3
115.86,190.01,106.65,54.65,123.95,26.43,39.91,3.36,235.08,51.13,3
45.77,23.90,83.49,51.29,17.83,60.08,37.40,0.00,113.49,64.20,3
77.67,95.42,148.82,9.26,90.49,25.22,176.12,105.35,320.94,121.14,3
146.57,41.78,0.00,59.38,0.00,195.82,114.69,0.00,382.91,203.63,3
62.90,49.30,75.20,40.28,3.53,77.65,77.69,12.80,125.46,122.10,3
89.52,72.80,16.37,49.74,57.53,61.22,147.12,77.88,373.12,221.71,3
218.56,53.44,125.52,122.38,71.06,175.41,211.56,38.41,250.56,108.31,3
37.66,34.54,16.79,56.22,47.35,29.34,36.26,22.20,104.48,31.00,3
115.66,135.50,46.81,0.00,28.07,85.21,84.10,52.81,285.49,125.59,3
33.59,50.16,45.59,49.40,74.99,92.08,30.24,40.23,69.69,126.75,3
154.68,95.95,55.44,87.72,65.96,209.06,116.98,164.40,298.00,94.76,3
104.41,12.55,53.62,127.06,116.34,31.31,105.38,22.70,154.63,80.12,3
65.55,100.47,0.00,9.46,52.17,47.84,109.27,54.15,231.71,30.16,3
63.34,129.88,55.56,57.67,16.53,90.86,129.57,69.25,164.96,77.27,3
67.62,101.19,28.15,101.14,80.87,121.11,108.26,9.55,205.64,189.34,3
146.87,133.66,37.88,44.79,58.10,40.68,94.35,94.24,308.22,83.57,3
99.87,179.83,41.49,42.00,125.58,133.84,181.96,37.98,395.32,249.46,3
68.05,84.49,18.43,35.75,70.03,60.14,65.54,39.14,119.36,64.58,3
4.81,1.47,26.07,5.77,15.22,18.44,25.48,11.04,60.17,30.48,3
18.61,3.75,10.19,23.71,5.72,13.33,24.65,1.82,45.00,16.27,3
43.90,61.34,48.82,30.91,7.22,60.43,35.03,7.26,127.49,56.35,3
34.24,28.03,11.40,27.53,19.74,46.39,61.47,0.00,115.90,54.19,3
86.25,74.13,149.91,98.80,114.53,107.43,115.59,116.98,132.81,33.22,3
57.69,36.01,65.96,11.28,32.33,32.30,34.67,0.00,129.29,0.00,3
69.66,120.25,18.30,85.80,0.00,139.82,53.07,20.71,261.74,68.56,3
27.97,32.79,10.94,22.18,52.07,29.15,52.49,17.92,103.75,49.87,3
157.09,96.25,123.54,27.03,97.66,0.00,246.71,90.81,203.59,130.82,3
12.35,19.43,14.35,8.67,9.46,16.18,20.62,32.31,41.91,31.92,3
23.80,109.31,63.16,127.20,99.48,0.00,66.22,62.20,349.75,46.53,3
28.79,38.62,87.20,49.69,59.14,47.40,93.86,3.33,104.16,13.39,3
135.50,56.19,107.31,60.44,115.91,136.62,124.06,98.92,278.38,130.85,3
87.33,44.03,101.48,46.76,46.13,110.32,117.79,123.70,359.87,101.74,3
91.30,128.85,86.50,56.31,84.48,86.27,95.39,28.86,156.29,92.33,3
124.64,101.01,48.27,168.14,0.00,88.38,73.08,23.05,276.78,152.09,3
12.66,16.29,18.40,20.11,0.00,21.06,4.88,11.38,35.53,19.35,3
33.76,20.65,35.26,32.16,27.57,8.20,3.92,20.83,109.50,63.54,3
101.13,97.95,111.41,119.95,10.84,48.77,180.10,95.62,285.56,89.50,3
85.60,115.72,0.00,68.96,81.26,83.88,75.77,33.79,318.89,94.72,3
155.98,108.75,89.94,81.05,0.00,85.09,94.50,76.53,254.82,123.32,3
81.61,125.32,13.71,124.57,87.56,216.33,36.13,86.99,426.58,44.45,3
22.40,29.58,236.15,114.42,87.09,166.82,119.54,25.15,425.38,289.69,3
27.50,35.70,16.89,34.06,0.00,37.74,22.35,13.95,80.17,17.49,3
74.82,65.06,72.56,108.92,30.25,99.35,85.99,81.13,215.53,119.74,3
14.70,63.05,92.53,57.00,58.13,94.50,0.00,0.00,301.36,144.59,3
41.19,46.51,40.96,120.50,0.00,98.93,24.18,95.77,264.21,37.22,3
62.13,45.27,75.45,72.60,0.00,84.70,54.03,0.00,282.01,151.13,3
115.08,41.88,81.39,158.23,194.17,113.43,86.41,61.64,177.57,45.52,3
0.00,42.56,19.76,27.92,39.02,9.72,33.81,22.09,71.80,45.44,3
105.43,95.14,84.48,44.61,33.21,7.41,39.75,0.00,277.56,27.57,3
14.95,19.71,5.91,8.61,8.83,16.94,16.93,9.16,34.54,15.54,3
196.85,134.68,90.01,162.48,180.08,153.31,129.21,126.59,394.34,134.07,3
88.91,56.51,38.34,39.52,67.87,80.90,44.35,95.69,174.87,60.11,3
53.85,34.59,39.21,61.44,51.85,44.40,88.33,51.64,117.93,19.67,3
55.89,68.88,28.06,66.37,49.01,69.48,25.02,23.34,168.76,146.37,3
97.28,101.64,76.68,49.54,63.32,75.78,93.23,35.84,245.60,68.63,3
60.79,74.55,0.92,46.44,24.05,123.45,73.00,45.93,130.06,74.89,3
34.66,69.22,74.54,26.24,68.81,25.95,121.81,0.00,156.86,109.65,3
15.38,19.00,2.24,6.99,11.33,19.25,14.70,19.30,40.84,26.48,3
35.60,34.68,94.38,59.00,52.83,55.03,150.47,71.69,355.88,169.22,3
81.30,97.10,47.58,30.31,140.79,89.11,74.59,42.80,159.78,131.72,3
98.40,98.31,32.44,3.09,19.63,172.04,112.75,99.56,250.45,149.89,3
81.68,116.16,76.80,64.27,0.00,103.67,58.64,15.34,161.13,84.95,3
43.99,22.15,5.03,72.29,84.31,14.93,36.23,0.00,130.85,110.68,3
81.99,126.20,62.11,156.43,117.32,0.00,224.13,99.90,378.15,229.20,3
68.28,132.06,147.03,24.51,64.19,30.95,91.47,108.38,270.71,246.46,3
39.00,70.23,48.05,7.71,88.39,3.49,84.38,67.94,164.61,88.35,3
60.35,117.39,91.47,0.00,7.74,22.99,86.62,0.00,177.41,47.65,3
20.83,18.65,0.62,18.77,17.66,34.40,26.26,11.02,49.85,15.78,3
39.30,22.87,77.77,13.66,34.42,41.37,13.55,8.42,70.29,25.52,3
30.89,56.08,33.25,28.22,19.57,37.58,25.91,3.68,61.86,62.79,3
88.39,61.38,144.82,32.62,27.37,86.00,200.48,91.28,446.37,168.42,3
44.99,37.76,35.27,58.19,0.00,0.00,12.84,4.19,161.01,107.14,3
144.22,130.23,69.88,21.46,29.92,97.37,177.90,40.92,179.40,91.38,3
98.95,49.74,17.30,37.29,177.95,116.77,92.35,52.98,257.56,94.50,3
65.33,87.52,111.88,0.00,95.56,52.84,113.21,131.72,299.93,191.76,3
69.61,105.44,142.96,53.16,71.27,107.85,0.00,33.42,254.73,141.69,3
94.43,44.64,99.20,115.60,42.87,48.01,64.38,0.00,201.27,49.19,3
23.06,40.43,59.04,122.45,87.47,160.79,147.11,0.00,184.31,111.17,3
162.80,34.77,9.69,111.36,17.27,66.64,180.59,90.59,246.88,188.51,3
69.14,109.34,164.46,139.91,48.81,3.49,147.39,12.70,221.12,141.44,3
30.28,16.70,26.86,46.15,39.80,81.64,60.74,70.99,141.93,68.93,3
151.41,103.68,56.45,54.23,72.47,91.53,65.81,102.55,202.26,159.70,3
54.02,84.67,4.88,7.07,104.78,94.15,141.04,75.69,370.38,114.32,3
19.85,23.68,68.68,79.20,36.93,97.44,62.54,23.02,142.69,69.82,3
54.59,53.01,30.39,56.06,45.82,41.47,40.86,24.76,84.83,33.11,3
8.81,57.25,52.32,11.93,14.49,59.71,27.48,44.67,156.24,28.44,3
12.84,41.32,18.70,18.92,12.83,0.00,32.60,7.88,70.30,20.51,3
98.28,94.59,23.00,86.37,20.43,77.19,76.56,0.23,143.06,87.57,3
39.89,88.31,34.16,90.60,26.39,86.90,88.08,52.94,136.50,67.75,3
40.65,103.51,17.46,34.34,63.09,122.73,106.84,116.49,294.54,143.61,3
82.04,81.30,154.59,84.18,132.81,140.18,137.31,55.89,244.61,148.78,3
14.52,26.40,0.00,29.32,7.26,43.14,26.23,21.11,49.91,33.73,3
59.06,33.28,18.56,25.89,45.07,30.83,31.17,0.00,83.44,117.87,3
173.80,117.93,86.77,117.18,65.23,83.56,164.47,34.89,208.90,59.92,3
30.56,38.47,46.92,53.00,13.50,23.82,14.47,10.14,68.70,18.26,3
14.25,37.66,8.33,25.42,5.08,27.39,22.22,8.65,55.80,45.75,3
35.45,26.91,19.03,60.41,42.71,45.88,17.80,20.91,149.60,55.65,3
63.12,48.48,18.59,52.83,0.00,6.56,30.29,27.93,68.39,65.08,3
75.29,46.11,39.37,73.87,38.36,56.89,159.21,9.64,182.56,97.32,3
97.40,36.76,65.31,13.76,44.30,56.49,123.03,52.13,115.72,50.26,3
30.83,36.30,2.91,17.74,11.35,11.56,25.18,0.00,45.21,5.91,3
6.67,42.95,0.00,39.50,29.29,38.26,51.38,11.49,86.35,42.55,3
70.90,30.57,9.45,58.81,43.23,22.45,41.77,0.00,205.01,208.52,3
65.66,91.76,38.21,24.91,30.63,41.79,15.89,22.31,103.16,67.18,3
21.92,2.76,9.76,0.78,0.00,30.19,26.73,0.00,56.47,12.28,3
112.56,26.04,95.92,0.00,0.00,8.63,104.69,45.78,258.29,223.86,3
80.16,131.30,129.69,94.54,0.00,58.58,9.52,187.30,427.11,261.58,3
152.42,140.07,160.26,50.23,165.38,70.10,81.14,78.72,194.28,141.38,3
13.14,4.84,10.38,6.52,7.29,2.08,0.00,9.61,49.36,20.71,3
57.09,45.44,64.09,71.87,113.54,172.78,93.45,54.70,201.22,54.82,3
122.15,104.17,68.52,108.30,42.93,75.96,153.48,63.20,131.45,0.95,3
104.16,103.00,75.12,48.40,19.90,46.13,92.39,53.88,367.30,157.34,3
82.69,145.11,94.11,90.27,44.10,153.58,161.10,82.94,234.01,89.37,3
120.93,138.69,147.13,65.66,64.65,121.96,79.00,4.38,218.35,0.00,3
102.97,99.08,0.00,96.97,21.10,64.42,103.48,9.18,121.80,44.81,3
87.44,16.78,119.43,64.51,117.25,101.09,121.58,64.35,365.07,76.81,3
31.94,26.92,22.37,20.61,10.95,18.19,41.96,0.00,88.35,23.64,3
118.15,168.84,171.17,142.99,128.69,102.64,240.60,37.68,331.27,54.53,3
38.68,110.63,100.10,87.53,157.35,96.46,103.46,111.13,318.53,72.53,3
50.20,114.00,51.65,70.15,124.36,90.81,50.70,89.53,235.99,94.33,3
7.67,8.93,7.05,17.84,12.64,22.83,8.33,14.20,34.10,23.33,3
19.30,65.02,77.94,123.99,48.64,99.62,31.50,96.65,245.53,175.10,3
67.77,0.00,0.00,84.11,102.14,119.34,98.46,80.38,362.60,140.82,3
55.21,23.65,0.00,50.66,32.50,6.77,34.15,25.38,151.25,68.80,3
64.50,89.29,0.00,45.55,0.00,40.69,14.03,47.63,128.11,107.97,3
57.82,19.04,2.36,10.09,57.13,48.57,37.84,6.74,55.78,62.37,3
95.60,59.77,85.59,47.53,91.51,108.39,139.73,47.45,120.89,106.91,3
27.87,20.32,72.68,27.72,13.81,32.41,19.22,0.45,81.53,3.79,3
28.66,157.24,140.26,21.40,44.55,141.78,106.14,0.00,311.56,245.98,3
55.59,84.25,57.60,96.87,64.26,68.77,108.66,40.65,420.23,123.42,3
38.05,0.00,62.81,66.14,60.67,26.77,41.97,23.08,217.58,84.51,3
132.68,85.94,18.52,14.64,114.06,118.58,41.88,0.00,326.18,42.34,3
45.71,100.68,112.97,153.58,79.97,40.30,75.11,98.11,234.51,210.67,3
63.39,40.87,16.24,53.78,0.00,45.18,13.94,12.34,115.43,30.90,3
30.43,68.11,219.23,30.62,104.11,150.22,131.33,50.12,346.39,167.37,3
140.59,87.34,106.74,153.78,134.50,110.84,110.59,0.00,278.88,202.07,3
17.02,17.57,6.62,0.00,14.08,21.75,18.58,9.43,25.18,11.56,3
140.46,89.41,0.00,124.83,0.00,135.99,149.50,4.87,270.57,92.97,3
20.11,30.95,50.72,7.07,64.16,32.84,102.69,56.21,187.76,68.49,3
38.08,24.35,19.54,16.16,36.46,26.51,34.23,20.83,64.78,38.77,3
23.52,25.83,69.99,46.05,37.05,53.51,57.81,0.00,70.94,55.28,3
48.05,100.26,15.82,21.92,68.94,63.14,33.24,60.33,82.37,80.04,3
138.78,92.50,151.83,46.74,90.82,136.29,129.12,18.92,227.29,109.35,3
45.75,49.01,29.12,28.51,43.89,112.31,95.88,32.37,128.50,66.59,3
95.08,93.27,15.13,110.92,112.79,69.03,76.10,0.00,183.92,158.65,3
48.45,68.84,59.77,57.70,55.72,46.65,38.44,12.70,107.95,38.65,3
28.92,19.73,18.94,6.65,37.76,21.93,29.47,26.16,76.70,59.60,3
39.06,12.59,73.55,69.13,27.20,40.04,30.31,0.00,136.73,81.46,3
65.83,104.81,62.93,73.35,125.24,54.16,79.46,31.78,194.91,120.18,3
89.13,77.42,84.30,97.58,45.28,81.46,71.77,7.36,344.24,136.44,3
27.67,9.93,21.76,32.30,9.80,30.96,23.43,0.00,118.12,21.96,3
55.97,19.82,34.11,33.36,25.43,19.82,64.77,16.38,142.63,38.93,3
103.73,116.18,107.68,35.91,78.49,50.93,55.12,10.34,243.58,210.19,3
0.00,50.40,97.15,26.54,82.20,49.87,171.53,54.81,159.23,144.79,3
107.77,125.76,61.97,43.14,21.43,89.13,108.58,116.51,231.66,143.18,3
11.06,42.72,26.97,11.21,26.91,14.36,66.52,32.95,81.39,50.01,3
8.37,12.14,6.14,23.84,14.35,14.76,3.34,10.16,47.00,45.35,3
227.48,77.50,1.85,171.59,168.85,65.19,35.93,118.87,386.17,176.39,3
17.07,63.96,63.14,52.09,53.49,112.31,38.43,34.03,214.55,129.38,3
0.00,124.04,89.53,80.00,4.52,108.87,92.30,16.35,159.01,101.25,3
85.08,40.05,0.00,0.00,59.94,73.76,41.18,31.54,232.37,112.87,3
50.08,0.00,48.69,72.73,47.61,60.22,82.42,0.00,281.67,210.73,3
50.95,40.62,32.17,29.04,28.41,56.82,109.95,11.99,124.01,95.79,3
17.25,27.67,25.30,33.14,18.60,37.93,18.00,4.91,62.84,43.03,3
81.83,60.62,25.44,15.34,51.46,67.87,75.52,28.45,186.15,105.74,3
0.00,48.04,79.74,83.69,164.66,163.22,96.85,2.82,256.60,157.58,3
13.86,0.59,31.31,19.03,0.00,23.72,27.16,10.13,57.61,31.98,3
65.23,49.86,44.81,74.32,122.69,24.80,98.02,36.08,438.90,137.34,3
40.80,31.56,48.44,29.40,63.95,29.05,41.20,19.16,76.84,24.71,3
77.88,59.42,153.29,65.86,101.49,129.62,96.11,105.41,161.16,150.41,3
91.94,86.62,66.50,122.21,28.94,70.95,112.77,9.17,302.23,147.79,3
8.28,99.20,44.21,74.94,30.72,47.16,62.77,88.82,163.25,76.48,3
22.25,26.44,16.15,33.75,19.80,30.49,36.61,0.00,81.13,9.55,3
10.96,7.73,17.47,14.28,16.23,0.00,15.57,16.87,47.53,36.62,3
126.92,49.50,0.00,127.78,5.52,160.21,135.52,61.28,350.08,110.39,3
15.30,54.38,2.78,41.89,23.78,103.61,68.19,114.53,369.56,154.83,3
60.35,73.34,21.05,91.80,95.61,38.64,54.02,16.78,115.19,30.73,3
159.77,176.91,110.26,135.55,121.02,245.33,232.78,41.44,345.15,197.60,3
146.69,154.73,47.63,35.80,46.42,129.78,112.99,122.96,152.29,42.74,3
30.36,74.46,84.07,116.54,91.03,36.75,45.73,58.55,172.54,66.61,3
67.43,43.50,50.07,10.42,44.44,2.42,44.96,24.32,119.03,51.73,3
15.23,13.36,11.90,12.20,11.73,10.41,14.99,18.02,31.41,8.37,3
84.17,135.99,75.95,0.00,61.57,71.44,49.18,99.40,216.30,78.76,3
107.06,73.03,108.99,62.14,54.98,122.22,64.45,29.32,337.67,112.22,3
42.14,13.19,0.00,62.41,30.69,19.92,51.54,15.88,105.86,66.24,3
88.57,102.61,26.92,6.52,99.64,80.68,93.41,71.04,168.81,128.81,3
31.04,59.08,61.32,42.42,42.15,12.18,21.98,10.06,115.33,80.43,3
183.38,143.94,72.55,35.84,63.88,38.61,158.49,28.37,311.08,104.09,3
35.86,103.63,43.40,95.75,69.87,36.33,42.85,73.56,183.71,65.76,3
66.51,64.87,25.32,29.44,38.19,74.60,71.90,29.63,116.31,87.88,3
137.15,79.25,89.59,80.20,137.87,151.13,113.84,53.03,235.62,120.30,3
120.21,111.16,0.00,75.43,0.00,131.70,84.36,90.40,241.03,78.45,3
77.00,96.85,86.75,59.57,24.50,70.52,0.00,74.25,257.00,95.66,3
71.23,36.43,0.00,73.99,0.00,69.79,25.87,17.85,125.99,93.84,3
15.74,34.29,20.63,14.30,14.13,35.19,21.05,17.27,102.27,12.14,3
149.51,98.40,72.56,81.61,49.25,77.31,69.85,59.38,227.80,140.11,3
52.37,27.28,21.14,28.17,8.16,17.12,2.32,16.12,104.98,34.43,3
68.33,85.95,63.36,117.83,54.69,63.74,83.70,34.32,168.91,112.02,3
20.61,10.41,27.69,10.91,5.87,4.15,28.66,16.69,57.03,35.54,3
52.56,26.93,41.46,23.48,35.75,85.49,64.20,16.96,105.74,90.64,3
38.76,24.72,25.70,44.24,53.17,58.69,45.39,37.97,145.69,28.41,3
55.85,60.55,59.29,49.83,14.97,101.48,24.23,28.82,150.98,66.92,3
19.27,7.17,23.75,19.50,14.36,38.84,40.15,15.15,53.02,30.35,3
36.20,14.40,56.77,34.91,51.79,40.20,52.52,8.59,131.98,99.97,3
42.22,56.24,34.60,32.95,44.40,38.98,31.66,60.07,192.06,69.41,3
34.69,18.14,19.41,33.81,42.06,35.39,75.66,2.66,93.25,17.10,3
43.48,120.50,61.38,52.54,64.49,114.19,109.84,85.56,331.96,123.92,3
165.66,187.13,191.79,73.86,87.66,93.86,236.47,35.20,356.60,56.29,3
27.10,36.52,39.38,0.21,1.07,0.00,35.47,38.93,76.92,45.63,3
8.90,20.21,11.63,31.63,19.92,30.10,10.95,12.13,54.62,34.18,3
34.05,49.02,30.37,46.17,53.78,52.49,72.52,34.39,179.00,95.75,3
33.11,102.08,134.81,66.13,99.70,152.62,112.44,74.14,218.05,138.84,3
83.40,84.16,0.00,83.17,69.53,88.53,57.44,47.89,151.56,98.67,3
36.49,42.86,7.40,16.88,25.49,22.47,32.10,30.11,41.80,17.31,3
96.43,40.74,0.00,38.74,60.75,106.14,93.90,15.80,127.30,118.39,3
103.01,54.06,42.60,86.77,26.94,104.42,48.05,32.45,226.74,131.43,3
63.04,171.45,64.98,82.23,152.85,118.73,99.52,72.11,354.37,126.79,3
